Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
18:43:58:59.723,61,0.0000000000,0.0000000000,0.0385961048,0.0000000000,0.0000000000,0.0000000000,0.0433299541,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0433774590,0.0200599264,0.0040359790,0.0000000000,0.0580558404,0.0303753391,0.1191226169,0.0152647933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0264527425,0.0262653995,0.0162308048,0.0187761877,0.0000000000,0.0000000000,0.0160710681,0.0090236766,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0609690845,0.0604504459,0.0162616484,0.0172547735,0.0000000000,0.0000000000,0.0223693214,0.0000000000,0.0000000000,0.0000000000,0.0045643859,0.0016861440,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0206527002,0.0095565878,-0.0006841089,0.0208531171,0.0095526464,0.0002506223
18:43:59:00.724,61,0.0000000000,0.0000000000,0.0395253114,0.0000000000,0.0000000000,0.0000000000,0.0449045114,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0449518934,0.0203837585,0.0044263937,0.0000000000,0.0589872561,0.0306459200,0.1243315190,0.0152898030,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0273011327,0.0268447492,0.0165158249,0.0190444700,0.0000000000,0.0003357356,0.0163619202,0.0091657713,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0652551427,0.0635280982,0.0163863134,0.0174317081,0.0000000000,0.0000000000,0.0224417113,0.0000000000,0.0000000000,0.0000000000,0.0046488848,0.0018692812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0211867318,0.0097611658,-0.0006963173,0.0213551447,0.0097572282,0.0002592183
18:43:59:01.727,61,0.0000000000,0.0000000000,0.0408023633,0.0000000000,0.0000000000,0.0000000000,0.0452858023,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0453332625,0.0205747634,0.0054301275,0.0000000000,0.0596905649,0.0309342947,0.1279787570,0.0154679846,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0279769972,0.0273640677,0.0166226197,0.0191302672,0.0000000000,0.0003170000,0.0164785832,0.0092397090,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0667269900,0.0646950454,0.0166010410,0.0176352877,0.0000000000,0.0000000000,0.0228018574,0.0000000000,0.0000000000,0.0000000000,0.0049160803,0.0022567525,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0218009520,0.0088951178,-0.0007044409,0.0220428929,0.0088911280,0.0001649219
18:43:59:02.728,61,0.0000000000,0.0000000000,0.0408565104,0.0000000000,0.0000000000,0.0000000000,0.0453742184,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0454217792,0.0208262987,0.0058652810,0.0000000000,0.0603257045,0.0311437622,0.1306866407,0.0155886058,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0286614019,0.0279490557,0.0167042930,0.0192075651,0.0000000000,0.0000396877,0.0166208055,0.0092873685,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0678091943,0.0657775924,0.0169901587,0.0180289224,0.0000000000,0.0000000000,0.0232398901,0.0000000000,0.0000000000,0.0000000000,0.0050684060,0.0024654809,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0217173658,0.0091872942,-0.0007041813,0.0220727026,0.0091835354,0.0001914438
18:43:59:03.729,61,0.0000000000,0.0000000000,0.0421619676,0.0000000000,0.0000000000,0.0000000000,0.0459697060,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0460171252,0.0211861059,0.0059888666,0.0000000000,0.0610412285,0.0313523263,0.1334962398,0.0155719407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0294492822,0.0285527762,0.0169351436,0.0194278918,0.0000000000,0.0001988569,0.0167219173,0.0093829511,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0727597401,0.0721988007,0.0172882881,0.0184325743,0.0000000000,0.0000000000,0.0235781372,0.0000000000,0.0000000000,0.0000000000,0.0051825410,0.0026343726,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0222501140,0.0113303214,-0.0007254113,0.0227813944,0.0113272723,0.0003772645
18:43:59:04.731,61,0.0000000000,0.0000000000,0.0418643430,0.0000000000,0.0000000000,0.0000000000,0.0457741059,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0458216034,0.0213973485,0.0074913306,0.0000000000,0.0616869368,0.0316128097,0.1350835264,0.0157000329,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0300356261,0.0289561898,0.0171406977,0.0196440406,0.0000000000,0.0001549453,0.0168712139,0.0094860364,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0742280483,0.0739645213,0.0174925700,0.0186638702,0.0000000000,0.0000000000,0.0231737923,0.0000000000,0.0000000000,0.0000000000,0.0052032373,0.0027517215,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0221790019,0.0104792751,-0.0007200262,0.0226192176,0.0104759131,0.0003007822
18:43:59:05.733,61,0.0000000000,0.0000000000,0.0407210067,0.0000000000,0.0000000000,0.0000000000,0.0467866138,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0468341932,0.0216560122,0.0078693694,0.0000000000,0.0623961352,0.0318651460,0.1374426931,0.0157653093,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0306362770,0.0294548422,0.0173770059,0.0198990367,0.0000000000,0.0001556980,0.0170622710,0.0096318377,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0753207728,0.0752564669,0.0177051611,0.0189051479,0.0000000000,0.0000000000,0.0229660105,0.0000000000,0.0000000000,0.0000000000,0.0051447176,0.0027693168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0216116663,0.0098609105,-0.0007055402,0.0220008269,0.0098573379,0.0002554521
18:43:59:06.734,61,0.0000000000,0.0000000000,0.0411877334,0.0000000000,0.0000000000,0.0000000000,0.0471961498,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0472437032,0.0219782963,0.0078791408,0.0000000000,0.0635317564,0.0320856981,0.1386990249,0.0158412047,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0309854485,0.0297057834,0.0175786372,0.0201273132,0.0000000000,0.0000831393,0.0172163080,0.0097600101,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0762794390,0.0764036551,0.0178710055,0.0191335455,0.0000000000,0.0000000000,0.0231607314,0.0000000000,0.0000000000,0.0000000000,0.0052259979,0.0029022258,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0217882507,0.0097166859,-0.0007083935,0.0222525075,0.0097132064,0.0002369808
18:43:59:07.736,61,0.0000000000,0.0000000000,0.0422666222,0.0000000000,0.0000000000,0.0000000000,0.0476034917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0476510003,0.0223419033,0.0076728421,0.0000000000,0.0643518120,0.0323414356,0.1397361010,0.0159362834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0314937048,0.0300616175,0.0177792422,0.0203490369,0.0000000000,0.0001093190,0.0173327774,0.0098961005,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0770611018,0.0773598701,0.0179032702,0.0192654412,0.0000000000,0.0000000000,0.0230749007,0.0000000000,0.0000000000,0.0000000000,0.0053233206,0.0030236270,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0222948864,0.0103401951,-0.0007216691,0.0228361115,0.0103369672,0.0002835459
18:43:59:08.738,61,0.0000000000,0.0000000000,0.0419258066,0.0000000000,0.0000000000,0.0000000000,0.0479912385,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0480387509,0.0226288363,0.0076327948,0.0000000000,0.0649708807,0.0325306132,0.1404966265,0.0160163678,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0319257006,0.0303876847,0.0179062393,0.0204897653,0.0000000000,0.0000979438,0.0175289791,0.0099896565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0774012133,0.0778169706,0.0180292130,0.0194456112,0.0000000000,0.0000000000,0.0230278894,0.0000000000,0.0000000000,0.0000000000,0.0053821551,0.0031415340,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0220850389,0.0098537225,-0.0007151417,0.0226512253,0.0098504368,0.0002417235
